cik,gics_sector,year,E_score,G_score
0001136869,Health Care,2025,,
0001136893,Financials,2015,0.00211687780956273,0.1645187929025698
0001136893,Financials,2016,0.001429098285082058,0.30637880142303714
0001136893,Financials,2017,0.0015391852479066702,0.31965667879331877
0001136893,Financials,2018,0.0015466258806080828,0.3682540229627748
0001136893,Financials,2019,0.0015590670948115598,0.37051208382626327
0001136893,Financials,2020,0.002110292774971088,0.3660811961791936
0001136893,Financials,2021,0.004803596449206424,0.34591285818866346
0001136893,Financials,2022,0.0075599848032982956,0.4384579845735807
0001136893,Financials,2023,0.0077612850543881924,0.48393597533241484
0001136893,Financials,2024,0.01841415877452849,0.5389555051211403
0001136893,Financials,2025,,
0001137774,Financials,2015,0.017525605353308823,0.13578749071063823
0001137774,Financials,2016,0.013083539789994634,0.12132192124914465
0001137774,Financials,2017,0.013420367736282562,0.13111836653291628
0001137774,Financials,2018,0.01995301591607683,0.11031221342680567
0001137774,Financials,2019,0.025678445707622448,0.125563763258174
0001137774,Financials,2020,0.022009294064532354,0.11508612337585379
0001137774,Financials,2021,0.020767434473304126,0.11059280828073555
0001137774,Financials,2022,0.031192257326477006,0.1349810209738984
0001137774,Financials,2023,0.036590736482585984,0.14691107918160667
0001137774,Financials,2024,0.03593399614658026,0.17000837110952224
0001137774,Financials,2025,,
0001137789,Information Technology,2015,0.04949994374769791,0.12457214511383055
0001137789,Information Technology,2016,0.0501952694633123,0.10764573028632085
0001137789,Information Technology,2017,0.056656265169907995,0.21393871353995236
0001137789,Information Technology,2018,0.060613159131439866,0.17486932731809704
0001137789,Information Technology,2019,0.07032893259170674,0.13578648842069407
0001137789,Information Technology,2020,0.06420114368976962,0.1549341157134409
0001137789,Information Technology,2021,0.060980621449800654,0.1477202461954377
0001137789,Information Technology,2022,0.08190045205214047,0.178810370632295
0001137789,Information Technology,2023,0.08718698460665746,0.17886277982173085
0001137789,Information Technology,2024,0.08438434063326734,0.17947161279810384
0001137789,Information Technology,2025,,
0001138118,Real Estate,2018,0.11337621289103947,0.1741874005720468
0001138118,Real Estate,2019,0.1252601469858323,0.22943211268505298
0001138118,Real Estate,2020,0.11770012331348773,0.24495627828182084
0001138118,Real Estate,2021,0.08796844887255327,0.23487825824689834
0001138118,Real Estate,2022,0.13888074960792487,0.27829922114360206
0001138118,Real Estate,2023,0.14296700774988175,0.3088481441167292
0001138118,Real Estate,2024,0.1669509203757188,0.35209135388892865
0001138118,Real Estate,2025,,
0001140536,Financials,2022,0.016809642547054613,0.34357380862573733
0001140536,Financials,2023,0.014420523308238576,0.34859058239354096
0001140536,Financials,2024,0.023859519582118856,0.30848112460081323
0001140536,Financials,2025,,
0001140859,Health Care,2023,0.026761192144848598,0.27832038595057745
0001140859,Health Care,2024,0.014745150607423768,0.2785384774263861
0001141391,Financials,2015,0.0,0.31065227798729506
0001141391,Financials,2016,0.0,0.31661474864721434
0001141391,Financials,2017,0.0,0.3561313147732707
0001141391,Financials,2018,0.0,0.33737149007414097
0001141391,Financials,2019,0.0017692750287686995,0.32574281144379064
0001141391,Financials,2020,0.003250515657228577,0.2782360024834293
0001141391,Financials,2021,0.002751380215404109,0.2605277532687647
0001141391,Financials,2022,0.011794426936277485,0.3163013514795711
0001141391,Financials,2023,0.018834097666206685,0.318037850773349
0001141391,Financials,2024,0.023350210608603296,0.35014557750589553
0001141391,Financials,2025,,
0001145197,Health Care,2015,0.004535570959503831,0.23403458085072867
0001145197,Health Care,2016,0.003197854342892511,0.1988974587441203
0001145197,Health Care,2017,0.0032374670184696567,0.2051054860584486
0001145197,Health Care,2018,0.0032507468502402906,0.2087148347795348
0001145197,Health Care,2019,0.0036959134615384614,0.16937382297551787
0001145197,Health Care,2020,0.003599460132890366,0.23294784531512086
0001145197,Health Care,2021,0.003804121131225494,0.2397340985645675
0001145197,Health Care,2022,0.0048204914618908785,0.2904905447097829
0001145197,Health Care,2023,0.003513845075359271,0.2977052377427099
0001145197,Health Care,2024,0.0036998001090314376,0.34431358118426253
0001145197,Health Care,2025,,
0001156039,Health Care,2023,0.007027074388854816,0.2373474232395494
0001156039,Health Care,2024,0.008422968724143637,0.27020525586818595
0001156039,Health Care,2025,,
0001156375,Financials,2015,0.0,0.3204702088900717
0001156375,Financials,2016,0.0,0.30338867672701986
0001156375,Financials,2017,0.0,0.3050825170100854
0001156375,Financials,2018,0.004670398880335899,0.2886720428742864
0001156375,Financials,2019,0.0,0.2973957242673557
0001156375,Financials,2020,0.006173328012187819,0.2901796145227527
0001156375,Financials,2021,0.010036544718850996,0.23590835118514256
0001156375,Financials,2022,0.015414991280320306,0.2735514950659429
0001156375,Financials,2023,0.015828714748879313,0.2984569359555046
0001156375,Financials,2024,0.020431223319001424,0.2853797876689601
0001156375,Financials,2025,,
0001163165,Energy,2015,0.21734265734265734,0.05198135198135198
0001163165,Energy,2016,0.1622470341939986,0.1344033496161898
0001163165,Energy,2017,0.1528019925280199,0.1235678704856787
0001163165,Energy,2018,0.149686004784689,0.11357655502392346
0001163165,Energy,2019,0.30606918875177014,0.2440623103378515
0001163165,Energy,2020,0.2862332301341589,0.2694736842105263
0001163165,Energy,2021,0.24208818758295236,0.16457749594455096
0001163165,Energy,2022,0.3498409394975472,0.25625092909172
0001163165,Energy,2023,0.4344805608667941,0.2481676226896112
0001163165,Energy,2024,0.4497646870497839,0.2736353449655835
0001163165,Energy,2025,,
0001164727,Materials,2015,0.17236462943405056,0.1564219807092813
0001164727,Materials,2016,0.18703261623872308,0.15575517002081887
0001164727,Materials,2017,0.19403460879925313,0.19710220585062668
0001164727,Materials,2018,0.20018086656957013,0.18672551082936306
0001164727,Materials,2019,0.19900081404176476,0.21088802817075705
0001164727,Materials,2020,0.2006678795415822,0.19995908620582262
0001164727,Materials,2021,0.17376111215725704,0.20293788944620444
0001164727,Materials,2022,0.26826813656956283,0.3225864218628807
0001164727,Materials,2023,0.26771406991701663,0.3466586485126731
0001164727,Materials,2024,0.28082854658743944,0.340230772851758
0001164727,Materials,2025,,
0001166691,Communication Services,2018,0.009618793687396411,0.08208960972431156
0001166691,Communication Services,2019,0.00982820615261686,0.08926556740325849
0001166691,Communication Services,2020,0.0026110860069287548,0.09055827302782435
0001166691,Communication Services,2021,0.001042381017693046,0.08649354206339316
0001166691,Communication Services,2022,0.0012866862326574174,0.11816700877769619
0001166691,Communication Services,2023,0.001331518129897729,0.1194923779486077
0001166691,Communication Services,2024,0.007622001583390956,0.12417315288629809
0001166691,Communication Services,2025,,
0001170010,Consumer Discretionary,2015,0.014468761176306737,0.11686089480332368
0001170010,Consumer Discretionary,2016,0.014474251221415725,0.11264264322937866
0001170010,Consumer Discretionary,2017,0.014400362362239284,0.10071405007052614
0001170010,Consumer Discretionary,2018,0.014567465886815827,0.09567721701943732
0001170010,Consumer Discretionary,2019,0.015454230375837963,0.10983969719277902
0001170010,Consumer Discretionary,2020,0.012592552686398318,0.09363861571954057
0001170010,Consumer Discretionary,2021,0.010035158715968924,0.10467156958169027
0001170010,Consumer Discretionary,2022,0.022570661673004443,0.13775252534919014
0001170010,Consumer Discretionary,2023,0.03029733297073135,0.1605882489344528
0001170010,Consumer Discretionary,2024,0.07913959061088864,0.14314737582005624
0001170010,Consumer Discretionary,2025,,
0001174922,Consumer Discretionary,2015,0.02923552184406245,0.5155073493713104
0001174922,Consumer Discretionary,2016,0.03034236842153084,0.4045416219182662
0001174922,Consumer Discretionary,2017,0.030860227269065045,0.428363897187497
0001174922,Consumer Discretionary,2018,0.028856101807325174,0.4620659301038523
0001174922,Consumer Discretionary,2019,0.03221186743850703,0.3360071771341982
0001174922,Consumer Discretionary,2020,0.05196958223275604,0.2748643454844463
0001174922,Consumer Discretionary,2021,0.037531541093117446,0.23530634798952552
0001174922,Consumer Discretionary,2022,0.04914460827840034,0.2657941636861607
0001174922,Consumer Discretionary,2023,0.0575452032309095,0.27832523592608194
0001174922,Consumer Discretionary,2024,0.061066572383073364,0.3056098773992518
0001174922,Consumer Discretionary,2025,,
0001175454,Financials,2025,,
0001179929,Health Care,2015,0.008928645291298496,0.2134343469256534
0001179929,Health Care,2016,0.007886882480065553,0.20850799290500469
0001179929,Health Care,2017,0.0,0.15365853658536585
0001179929,Health Care,2018,0.0,0.0
0001179929,Health Care,2019,0.0,0.0
0001179929,Health Care,2020,0.0,0.0
0001179929,Health Care,2021,0.014633676711273707,0.13967459324155196
0001179929,Health Care,2022,0.018220459053556248,0.17117219231132522
0001179929,Health Care,2023,0.0,0.0
0001179929,Health Care,2024,0.010689695344380065,0.1818150349886901
0001179929,Health Care,2025,,
0001260221,Industrials,2015,0.17413136451627426,0.1918341254477751
0001260221,Industrials,2016,0.07859845000594327,0.15394779775710654
0001260221,Industrials,2017,0.08169644918821534,0.16597114240410082
0001260221,Industrials,2018,0.08801545768157223,0.19913441803323928
0001260221,Industrials,2019,0.09458062400102253,0.20396027368547234
0001260221,Industrials,2020,0.06729637391193609,0.18607639317514776
0001260221,Industrials,2021,0.09756003867060202,0.177934591738204
0001260221,Industrials,2022,0.14109409422589922,0.2359638477259861
0001260221,Industrials,2023,0.1775207503102396,0.24578968761181946
0001260221,Industrials,2024,0.1717208188583,0.2470252280887803
0001262039,Information Technology,2015,0.011119308712061743,0.22252245995013786
0001262039,Information Technology,2016,0.009064327485380117,0.20816806250308603
0001262039,Information Technology,2017,0.009380244983059682,0.2185589736920437
0001262039,Information Technology,2018,0.00968462803521331,0.21153730439109383
0001262039,Information Technology,2019,0.010858345782968898,0.21524776698857584
0001262039,Information Technology,2020,0.009659451350192885,0.20157355528878337
0001262039,Information Technology,2021,0.01142066386774077,0.24678685889116855
0001262039,Information Technology,2022,0.0774307670204431,0.34881854862336226
0001262039,Information Technology,2023,0.08430410447630347,0.3500435100283814
0001262039,Information Technology,2024,0.1310189010902149,0.43308828700283536
0001262039,Information Technology,2025,,
0001267238,Financials,2015,0.03293736684150565,0.17667901218605245
0001267238,Financials,2016,0.04593461396358242,0.16394723471644101
0001267238,Financials,2017,0.05076761450793681,0.27549247531034415
0001267238,Financials,2018,0.038876645736516495,0.292167619814948
0001267238,Financials,2019,0.03923797733576261,0.29976462593098496
0001267238,Financials,2020,0.0408847705407423,0.2854896025717024
0001267238,Financials,2021,0.036168714780532955,0.26412828071230837
0001267238,Financials,2022,0.052368916490020345,0.34185110009932484
0001267238,Financials,2023,0.07366965635384737,0.35692727510221844
0001267238,Financials,2024,0.06679374194213712,0.3799964905196372
0001267238,Financials,2025,,
0001274494,Information Technology,2015,0.6383974375149419,0.13777348200779438
0001274494,Information Technology,2016,0.5907783048499989,0.1467018056915966
0001274494,Information Technology,2017,0.6253193321839163,0.14452156945917286
0001274494,Information Technology,2018,0.6588843752630049,0.15856937758639228
0001274494,Information Technology,2019,0.7423603768650451,0.14095491205914573
0001274494,Information Technology,2020,0.6858621663132535,0.12775280200623765
0001274494,Information Technology,2021,0.577612535935002,0.12152844402327999
0001274494,Information Technology,2022,0.7576017024414812,0.1749486309087765
0001274494,Information Technology,2023,0.8086519244543007,0.18020285350780813
0001274494,Information Technology,2024,0.876026222930841,0.20061301338903625
0001274494,Information Technology,2025,,
0001280452,Information Technology,2015,0.00886856408874513,0.19911483924849033
0001280452,Information Technology,2016,0.009057526808479318,0.1986451468376488
0001280452,Information Technology,2017,0.008520710877457672,0.22148745570980502
0001280452,Information Technology,2018,0.009826232918093545,0.21350406152466517
0001280452,Information Technology,2019,0.011023208598410812,0.21912338522383554
0001280452,Information Technology,2020,0.009931672145472747,0.23631550342147717
0001280452,Information Technology,2021,0.023202604981415523,0.2410844633898541
0001280452,Information Technology,2022,0.028925467377886725,0.2902874823446074
0001280452,Information Technology,2023,0.07304037305182834,0.28895224642404677
0001280452,Information Technology,2024,0.09722525561022627,0.33300250332547054
0001280452,Information Technology,2025,,
0001281761,Financials,2015,0.02039171488487787,0.22468349728811005
0001281761,Financials,2016,0.018581630790820508,0.19933014345127523
0001281761,Financials,2017,0.017897944830819724,0.20025725890839502
0001281761,Financials,2018,0.0203757225433526,0.18566102151695
0001281761,Financials,2019,0.02129993073193258,0.17711252108859663
0001281761,Financials,2020,0.029698696461824957,0.1824174269522929
0001281761,Financials,2021,0.027970840116073325,0.1635354455377595
0001281761,Financials,2022,0.03707894213561344,0.21810247738259342
0001281761,Financials,2023,0.03858169675703209,0.28754307667868007
0001281761,Financials,2024,0.04288554717856416,0.3022425558462662
0001281761,Financials,2025,,
0001283699,Communication Services,2015,0.013835481516617542,0.33459694287358094
0001283699,Communication Services,2016,0.01473097681066971,0.3346550125738503
0001283699,Communication Services,2017,0.013742554429383831,0.27492706126665406
0001283699,Communication Services,2018,0.014134257655865465,0.24356261376306215
0001283699,Communication Services,2019,0.016634745453605524,0.2217580732248096
0001283699,Communication Services,2020,0.011057220730046096,0.23278271373648357
0001283699,Communication Services,2021,0.007889288469799872,0.23482931924535244
0001283699,Communication Services,2022,0.12380642348470534,0.3207242089940037
0001283699,Communication Services,2023,0.11385323355393137,0.34978184346517255
0001283699,Communication Services,2024,0.12194269714101164,0.3674091596703945
0001283699,Communication Services,2025,,
0001285785,Materials,2015,0.10160754254010546,0.11228201415572152
0001285785,Materials,2016,0.11678022222978791,0.09304512299522143
0001285785,Materials,2017,0.11067712642438167,0.09580099412291208
0001285785,Materials,2018,0.11377499776336056,0.09450615864547131
0001285785,Materials,2019,0.12295680704182237,0.09105426620126919
0001285785,Materials,2020,0.12259888211116524,0.07994475390501335
0001285785,Materials,2021,0.11125002689091339,0.05455097645542896
0001285785,Materials,2022,0.14091903396319344,0.10711056179715775
0001285785,Materials,2023,0.15320309056149994,0.12674873701589254
0001285785,Materials,2024,0.15561990351562646,0.11498519509565423
0001285785,Materials,2025,,
0001286681,Consumer Discretionary,2015,0.015293929009229157,0.0927472911028932
0001286681,Consumer Discretionary,2016,0.015141595872106605,0.0850569394873623
0001286681,Consumer Discretionary,2017,0.018476593057724595,0.10020555465540966
0001286681,Consumer Discretionary,2018,0.01816067113026791,0.0920055311577785
0001286681,Consumer Discretionary,2019,0.023863899241742703,0.08971664352294467
0001286681,Consumer Discretionary,2020,0.034920132133592734,0.09175653140633684
0001286681,Consumer Discretionary,2021,0.035463995794371296,0.08305391526581204
0001286681,Consumer Discretionary,2022,0.06611410521014667,0.10696019134496915
0001286681,Consumer Discretionary,2023,0.07410569817733915,0.11836869560812405
0001286681,Consumer Discretionary,2024,0.08037051789165274,0.11506360472290383
0001286681,Consumer Discretionary,2025,,
0001289490,Real Estate,2015,0.058588226108323475,0.2900682274861926
0001289490,Real Estate,2016,0.058000081625136764,0.274406576383482
0001289490,Real Estate,2017,0.06100544704398019,0.30174216594341957
0001289490,Real Estate,2018,0.0429037329807216,0.2809367008341501
0001289490,Real Estate,2019,0.047647630825439505,0.25374690262055694
0001289490,Real Estate,2020,0.042479825765859805,0.23624372483721853
0001289490,Real Estate,2021,0.033025813715326494,0.2459343580109951
0001289490,Real Estate,2022,0.0375423701711099,0.3030086024606791
0001289490,Real Estate,2023,0.062154180564242476,0.3018548392494241
0001289490,Real Estate,2024,0.06431785242389003,0.29179090090319787
0001289490,Real Estate,2025,,
0001297996,Real Estate,2015,0.18513022130875267,0.2512783616950284
0001297996,Real Estate,2016,0.1587390624946589,0.2133293183535225
0001297996,Real Estate,2017,0.2261767158812055,0.2122533547253485
0001297996,Real Estate,2018,0.2485510984741254,0.18516429791274536
0001297996,Real Estate,2019,0.1830533107423187,0.14491364091343448
0001297996,Real Estate,2020,0.25633115918722477,0.15651571125933084
0001297996,Real Estate,2021,0.21593354942355616,0.13365236720684165
0001297996,Real Estate,2022,0.4305522845945595,0.1634360211751435
0001297996,Real Estate,2023,0.47986441681028175,0.17009161917920748
0001297996,Real Estate,2024,0.45825079135317853,0.1901111555616721
0001297996,Real Estate,2025,,
0001300514,Consumer Discretionary,2015,0.005055196448993041,0.18013762865616095
0001300514,Consumer Discretionary,2016,0.01621188261962336,0.16680927519118738
0001300514,Consumer Discretionary,2017,0.017545613164329562,0.17972025010427514
0001300514,Consumer Discretionary,2018,0.01736709560985948,0.16775475001718398
0001300514,Consumer Discretionary,2019,0.019681911541280503,0.1606470730745128
0001300514,Consumer Discretionary,2020,0.026441785740259148,0.15490900933181886
0001300514,Consumer Discretionary,2021,0.036776512349868756,0.14078934514790123
0001300514,Consumer Discretionary,2022,0.0522403958732075,0.18230645937015355
0001300514,Consumer Discretionary,2023,0.05119506972392985,0.20301788481606295
0001300514,Consumer Discretionary,2024,0.06034556147441746,0.20660278031776672
0001300514,Consumer Discretionary,2025,,
0001316835,Industrials,2015,0.03907578379550823,0.1008368142119091
0001316835,Industrials,2016,0.030105358006544975,0.08619791421072982
0001316835,Industrials,2018,0.03366680065480452,0.1112566561849128
0001316835,Industrials,2019,0.03628702235050072,0.10666810526039694
0001316835,Industrials,2020,0.04405231720557736,0.10758734523452211
0001316835,Industrials,2021,0.039434041825447484,0.10511767078811425
0001316835,Industrials,2022,0.05231962109142578,0.11458435029877304
0001316835,Industrials,2023,0.07186508382360954,0.1302408907365038
0001316835,Industrials,2024,0.07330062460539448,0.1457795825824599
0001316835,Industrials,2025,,
0001318605,Consumer Discretionary,2015,0.4268634848109989,0.09466160375478577
0001318605,Consumer Discretionary,2016,0.35063855239848957,0.09226385629101914
0001318605,Consumer Discretionary,2017,0.5822791692890879,0.075553113723213
0001318605,Consumer Discretionary,2018,0.6560478396856388,0.0824607201659944
0001318605,Consumer Discretionary,2020,0.5905397676384931,0.11397021889581309
0001318605,Consumer Discretionary,2021,0.44825879202231866,0.11395403701491559
0001318605,Consumer Discretionary,2022,0.5137713453027143,0.1691044134368994
0001318605,Consumer Discretionary,2023,0.5513732171077883,0.19791173222286862
0001318605,Consumer Discretionary,2024,0.5302932034682429,0.1763282297036978
0001318605,Consumer Discretionary,2025,,
0001321655,Information Technology,2021,0.002902078709338679,0.23771761785652207
0001321655,Information Technology,2022,0.0036789281712637373,0.3129393814574483
0001321655,Information Technology,2023,0.009197880588113862,0.3156531804618526
0001321655,Information Technology,2024,0.00902202330837063,0.3670699502622222
0001321655,Information Technology,2025,,
0001324404,Materials,2015,0.3003950148348501,0.07237401207929303
0001324404,Materials,2016,0.2854024236139432,0.10698844009948356
0001324404,Materials,2017,0.3516902527058023,0.09883259121178187
0001324404,Materials,2018,0.3900616392620236,0.09711786625218764
0001324404,Materials,2019,0.437893930050981,0.0885789770802755
0001324404,Materials,2020,0.4683787288933846,0.09303705454818087
0001324404,Materials,2021,0.44045714133655234,0.08782870565524016
0001324404,Materials,2022,0.5101410540947503,0.116650910448051
0001324404,Materials,2023,0.47271794889877233,0.11386826513504643
0001324404,Materials,2024,0.4962898893917105,0.10967474200756853
0001324404,Materials,2025,,
0001326160,Utilities,2015,0.0,0.46591698862532643
0001326160,Utilities,2016,0.0,0.2946386796299873
0001326160,Utilities,2017,0.02110967741935484,0.38251612903225807
0001326160,Utilities,2018,0.1045739379667951,0.2674513581656439
0001326160,Utilities,2019,0.3254573512767651,0.08561397242339563
0001326160,Utilities,2020,0.2951759883676827,0.09042879470135945
0001326160,Utilities,2021,0.24041147250586165,0.08922387821732128
0001326160,Utilities,2022,0.34954003924285404,0.11324841503413832
0001326160,Utilities,2023,0.2958424298957407,0.1123829970787919
0001326160,Utilities,2024,0.30716229137541207,0.11749546937296121
0001326160,Utilities,2025,,
0001326801,Communication Services,2023,0.00305442358228282,0.36155606016238045
0001326801,Communication Services,2024,0.0028880456753785596,0.39446390906721507
0001326801,Communication Services,2025,,
0001327567,Information Technology,2015,0.037253867905848226,0.2551512612897322
0001327567,Information Technology,2016,0.044103456115300886,0.22275804431776366
0001327567,Information Technology,2017,0.04425148030564489,0.2289566659839332
0001327567,Information Technology,2018,0.046865400496451395,0.21498482797895857
0001327567,Information Technology,2019,0.05229385334021485,0.2078106246269659
0001327567,Information Technology,2020,0.018380564794412625,0.23879009202261123
0001327567,Information Technology,2021,0.04151952481703495,0.27292383480861
0001327567,Information Technology,2022,0.05664706380380896,0.32219850712335363
0001327567,Information Technology,2023,0.06365857197581987,0.347876463340007
0001327567,Information Technology,2024,0.05447002809921332,0.35854797049033915
0001327567,Information Technology,2025,,
0001327811,Information Technology,2015,0.0011700926135080189,0.25699910315928953
0001327811,Information Technology,2016,0.001152245019327981,0.2621106491845219
0001327811,Information Technology,2017,0.0024544295251669045,0.23968872549027104
0001327811,Information Technology,2018,0.008494799621790675,0.23321807510381087
0001327811,Information Technology,2019,0.009699677991719786,0.21731656796275653
0001327811,Information Technology,2020,0.009168319449953723,0.22549921643019075
0001327811,Information Technology,2021,0.008228751414931837,0.24749603118613023
0001327811,Information Technology,2022,0.013627372486224273,0.2845346381634925
0001327811,Information Technology,2023,0.018655729676787466,0.3378372605932355
0001327811,Information Technology,2024,0.021507042253521125,0.36800709862913306
0001327811,Information Technology,2025,,
0001335258,Communication Services,2015,0.013675612848689771,0.20199360735418426
0001335258,Communication Services,2016,0.013857563979796842,0.20209644288501288
0001335258,Communication Services,2017,0.013607634658749417,0.2357627240577647
0001335258,Communication Services,2018,0.013874585342437292,0.22667522513081398
0001335258,Communication Services,2019,0.015246285588291648,0.22306321362926265
0001335258,Communication Services,2020,0.015228052810590106,0.2214643317074217
0001335258,Communication Services,2021,0.010783345971081687,0.14625980563101665
0001335258,Communication Services,2022,0.015429187490855324,0.18642873827877332
0001335258,Communication Services,2023,0.016468107880819798,0.19537191404805357
0001335258,Communication Services,2024,0.016988936583030984,0.2045531173465487
0001335258,Communication Services,2025,,
0001336920,Industrials,2015,0.020103492884864165,0.057697283311772325
0001336920,Industrials,2017,0.019926918392204628,0.20397051835651459
0001336920,Industrials,2018,0.020322777101096222,0.051400730816077954
0001336920,Industrials,2019,0.022228915662650603,0.05012048192771085
0001336920,Industrials,2020,0.02096130592503023,0.04933494558645707
0001336920,Industrials,2021,0.022451994091580503,0.05494830132939439
0001336920,Industrials,2022,0.02197038724373576,0.0755125284738041
0001336920,Industrials,2023,0.03065749235474006,0.17010703363914373
0001336920,Industrials,2024,0.030524737631184407,0.03463268365817092
0001336920,Industrials,2025,,
0001341439,Information Technology,2015,0.011599178951296883,0.1619753981328597
0001341439,Information Technology,2016,0.0186349764172755,0.14522879097385416
0001341439,Information Technology,2017,0.022118071203244705,0.15532371483415747
0001341439,Information Technology,2018,0.02165608095500928,0.16445271183667903
0001341439,Information Technology,2019,0.023546844753648696,0.17150266330806874
0001341439,Information Technology,2020,0.023771183935440723,0.14894637868636926
0001341439,Information Technology,2021,0.03122164511448035,0.12893011087045098
0001341439,Information Technology,2022,0.04261797886308792,0.16365875265606958
0001341439,Information Technology,2023,0.04146966265216086,0.19715385795546927
0001341439,Information Technology,2024,0.042873111643731435,0.23486792165935838
0001341439,Information Technology,2025,,
0001352010,Information Technology,2015,0.00124859392575928,0.21046053261293993
0001352010,Information Technology,2016,0.0014522627190105876,0.21439619050501094
0001352010,Information Technology,2017,0.00161692033998814,0.22220970122646236
0001352010,Information Technology,2018,0.0016519801980198019,0.27763058949314506
0001352010,Information Technology,2019,0.014732591843672755,0.28214703644157363
0001352010,Information Technology,2020,0.022528220453565638,0.2915881919418947
0001352010,Information Technology,2021,0.015335341986566508,0.23691427071283958
0001352010,Information Technology,2022,0.028668308842303227,0.2982147524173767
0001352010,Information Technology,2023,0.039140333608058166,0.28122315812533116
0001352010,Information Technology,2024,0.03770734166456163,0.30712807881239346
0001352010,Information Technology,2025,,
0001373715,Information Technology,2015,0.0010958324518722234,0.29547975278015
0001373715,Information Technology,2016,0.005249813858992114,0.2530234380145619
0001373715,Information Technology,2017,0.0033583085292004516,0.3171535776074961
0001373715,Information Technology,2018,0.0031594395000946788,0.3137899535262561
0001373715,Information Technology,2019,0.008718594943687484,0.3335986128456791
0001373715,Information Technology,2020,0.007977450529222274,0.2624031744415893
0001373715,Information Technology,2021,0.009770992366412212,0.2069358837421239
0001373715,Information Technology,2022,0.04472241485839116,0.2648629077320928
0001373715,Information Technology,2023,0.04876058454147749,0.30265585580186016
0001373715,Information Technology,2024,0.046835308525452715,0.2607796479458191
0001373715,Information Technology,2025,,
0001374310,Financials,2015,0.0,0.48901178849301236
0001374310,Financials,2016,0.003171935700563525,0.4383325008713479
0001374310,Financials,2017,0.002631071083949823,0.3732593777437778
0001374310,Financials,2018,0.00228092959671907,0.3384390564291305
0001374310,Financials,2019,0.0026883287192190006,0.3348235828827896
0001374310,Financials,2020,0.003986584898428517,0.34974574145828463
0001374310,Financials,2021,0.006908857851993668,0.3256354169063895
0001374310,Financials,2022,0.006039447721277545,0.40794036546353607
0001374310,Financials,2023,0.01240986449738576,0.4083037553402831
0001374310,Financials,2024,0.01108286000791612,0.46057486850311374
0001374310,Financials,2025,,
0001375365,Information Technology,2015,0.03758574197477367,0.19819073746589058
0001375365,Information Technology,2016,0.03313522948232972,0.207743051124787
0001375365,Information Technology,2020,0.031707018412611004,0.27065911822379657
0001375365,Information Technology,2021,0.04277647761788578,0.24626337541308832
0001375365,Information Technology,2022,0.058147522445420055,0.3259447076052017
0001375365,Information Technology,2023,0.06540683050455282,0.3142140860101373
0001375365,Information Technology,2025,,
0001381197,Financials,2015,0.0,0.27541507138261323
0001381197,Financials,2016,0.0,0.2720669999471279
0001381197,Financials,2017,0.0,0.2923302970623546
0001381197,Financials,2018,0.0012124845578082987,0.29709606830486196
0001381197,Financials,2019,0.0,0.3472041370045302
0001381197,Financials,2020,0.0,0.3374493726708541
0001381197,Financials,2021,0.004204702627939142,0.32986525004002354
0001381197,Financials,2022,0.022791796776099247,0.37238894495428204
0001381197,Financials,2023,0.028516118836915298,0.3905548147731906
0001381197,Financials,2024,0.036517202021849014,0.38001219599240743
0001381197,Financials,2025,,
0001383312,Industrials,2015,0.00631578947368421,0.206789192988455
0001383312,Industrials,2016,0.006084396467124632,0.19245819862601357
0001383312,Industrials,2017,0.006213444739840486,0.188701491814401
0001383312,Industrials,2018,0.0056848381601362855,0.22357012822746075
0001383312,Industrials,2019,0.005995125913891145,0.2433613970457063
0001383312,Industrials,2020,0.004947909233623519,0.23727156087911155
0001383312,Industrials,2021,0.005757580038827852,0.22351124396879554
0001383312,Industrials,2022,0.011587492213969475,0.3082182022796641
0001383312,Industrials,2023,0.015163231657884444,0.3191612031996221
0001383312,Industrials,2024,0.009965663821947496,0.3157011791894639
0001383312,Industrials,2025,,
0001385157,Information Technology,2015,0.0893577250199211,0.2709917293867741
0001385157,Information Technology,2016,0.1087509349617186,0.2449923399230881
0001385157,Information Technology,2017,0.11810613522762513,0.2569865028585444
0001385157,Information Technology,2018,0.1293097155897045,0.25458576884864687
0001385157,Information Technology,2019,0.18079691324257915,0.2931361885048078
0001385157,Information Technology,2020,0.14148284397424618,0.2695811683229719
0001385157,Information Technology,2021,0.19061312743592146,0.27615586945727383
0001385157,Information Technology,2022,0.2543445567891149,0.3350205032743635
0001385157,Information Technology,2023,0.3059886380226531,0.32710932217924316
0001385157,Information Technology,2024,0.3250308424512869,0.3020347489734652
0001389170,Energy,2015,0.10100253131245418,0.18983400396686548
0001389170,Energy,2016,0.011371139314797152,0.1999070745604382
0001389170,Energy,2017,0.14863698312333104,0.16781814249163668
0001389170,Energy,2018,0.15872930681116013,0.1458896885915734
0001389170,Energy,2019,0.11221323838375406,0.15535405255023657
0001389170,Energy,2020,0.09774751435181826,0.181877822911056
0001389170,Energy,2021,0.09975052404442901,0.14300656058840946
0001389170,Energy,2022,0.13832292992076903,0.1741177313720625
0001389170,Energy,2023,0.15822586706517092,0.1892428107092391
0001389170,Energy,2024,0.1619708138561388,0.23883931656895596
0001389170,Energy,2025,,
0001390777,Financials,2015,0.0,0.012300055157198016
0001390777,Financials,2016,0.0,0.011758241758241757
0001390777,Financials,2017,0.01969897652016857,0.013275135460565924
